date,sku,sales,is_promo,discount,price,day_of_week,month,year,day_of_month,is_weekend,is_holiday,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_std_7,days_since_promo,promo_freq_28
2023-06-15,SKU001,78,1,15,85.0,3,6,2023,15,0,0,45.0,55.0,86.0,114.0,57.285714285714285,62.857142857142854,8.035634920242767,6,0.21428571428571427
2023-06-16,SKU001,80,1,20,80.0,4,6,2023,16,0,0,78.0,52.0,78.0,110.0,60.57142857142857,62.285714285714285,11.07334852784127,6,0.21428571428571427
2023-06-17,SKU001,136,1,25,75.0,5,6,2023,17,1,0,80.0,66.0,110.0,143.0,64.57142857142857,62.42857142857143,12.434590770067379,6,0.21428571428571427
2023-06-18,SKU001,62,0,0,100.0,6,6,2023,18,1,0,136.0,54.0,83.0,100.0,74.57142857142857,64.28571428571429,29.798529845486996,7,0.21428571428571427
2023-06-19,SKU001,42,0,0,100.0,0,6,2023,19,0,0,62.0,67.0,30.0,50.0,75.71428571428571,62.785714285714285,29.021338618990228,8,0.21428571428571427
2023-06-20,SKU001,57,0,0,100.0,1,6,2023,20,0,0,42.0,62.0,36.0,59.0,72.14285714285714,63.642857142857146,31.688213221052006,9,0.21428571428571427
2023-06-21,SKU001,51,0,0,100.0,2,6,2023,21,0,0,57.0,45.0,56.0,74.0,71.42857142857143,65.14285714285714,32.009671157621185,10,0.21428571428571427
2023-06-22,SKU001,70,0,0,100.0,3,6,2023,22,0,0,51.0,78.0,55.0,99.0,72.28571428571429,64.78571428571429,31.25547571074163,11,0.21428571428571427
2023-06-23,SKU001,40,0,0,100.0,4,6,2023,23,0,0,70.0,80.0,52.0,67.0,71.14285714285714,65.85714285714286,31.15781641594163,12,0.21428571428571427
2023-06-24,SKU001,85,0,0,100.0,5,6,2023,24,1,0,40.0,136.0,66.0,94.0,65.42857142857143,65.0,32.88290915180273,13,0.21428571428571427
2023-06-25,SKU001,89,0,0,100.0,6,6,2023,25,1,0,85.0,62.0,54.0,85.0,58.142857142857146,66.35714285714286,15.91046376265802,0,0.21428571428571427
2023-06-26,SKU001,67,0,0,100.0,0,6,2023,26,0,0,89.0,42.0,67.0,56.0,62.0,68.85714285714286,19.79898987322326,1,0.21428571428571427
2023-06-27,SKU001,41,0,0,100.0,1,6,2023,27,0,0,67.0,57.0,62.0,56.0,65.57142857142857,68.85714285714286,17.737503985032536,2,0.21428571428571427
2023-06-28,SKU001,68,0,0,100.0,2,6,2023,28,0,0,41.0,51.0,45.0,79.0,63.285714285714285,67.35714285714286,19.922468770329623,3,0.21428571428571427
2023-06-29,SKU001,59,1,25,75.0,3,6,2023,29,0,0,68.0,70.0,78.0,86.0,65.71428571428571,69.0,19.19821420266547,3,0.21428571428571427
2023-06-30,SKU001,78,1,15,85.0,4,6,2023,30,0,0,59.0,40.0,80.0,78.0,64.14285714285714,67.64285714285714,19.23909709791118,3,0.21428571428571427
2023-07-01,SKU001,85,1,25,75.0,5,7,2023,1,1,0,78.0,85.0,136.0,110.0,69.57142857142857,67.5,16.450502959455235,3,0.21428571428571427
2023-07-02,SKU001,79,0,0,100.0,6,7,2023,2,1,0,85.0,89.0,62.0,83.0,69.57142857142857,63.857142857142854,16.450502959455235,4,0.21428571428571427
2023-07-03,SKU001,65,0,0,100.0,0,7,2023,3,0,0,79.0,67.0,42.0,30.0,68.14285714285714,65.07142857142857,14.837211905976638,5,0.21428571428571427
2023-07-04,SKU001,68,0,0,100.0,1,7,2023,4,0,0,65.0,41.0,57.0,36.0,67.85714285714286,66.71428571428571,14.88207614804427,6,0.21428571428571427
2023-07-05,SKU001,42,0,0,100.0,2,7,2023,5,0,0,68.0,68.0,51.0,56.0,71.71428571428571,67.5,9.15995425232899,7,0.21428571428571427
2023-07-06,SKU001,48,0,0,100.0,3,7,2023,6,0,0,42.0,59.0,70.0,55.0,68.0,66.85714285714286,14.583095236151493,8,0.21428571428571427
2023-07-07,SKU001,41,0,0,100.0,4,7,2023,7,0,0,48.0,78.0,40.0,52.0,66.42857142857143,65.28571428571429,16.215806515630927,9,0.21428571428571427
2023-07-08,SKU001,81,0,0,100.0,5,7,2023,8,1,0,41.0,85.0,85.0,66.0,61.142857142857146,65.35714285714286,17.771030465606678,10,0.21428571428571427
2023-07-09,SKU001,77,0,0,100.0,6,7,2023,9,1,0,81.0,79.0,89.0,54.0,60.57142857142857,65.07142857142857,16.919979736563253,11,0.21428571428571427
2023-07-10,SKU001,61,0,0,100.0,0,7,2023,10,0,0,77.0,65.0,67.0,67.0,60.285714285714285,64.21428571428571,16.570196998570214,12,0.21428571428571427
2023-07-11,SKU001,56,0,0,100.0,1,7,2023,11,0,0,61.0,68.0,41.0,62.0,59.714285714285715,63.785714285714285,16.449055552566698,13,0.21428571428571427
2023-07-12,SKU001,58,0,0,100.0,2,7,2023,12,0,0,56.0,42.0,68.0,45.0,58.0,64.85714285714286,16.062378404208904,0,0.21428571428571427
2023-07-13,SKU001,76,1,20,80.0,3,7,2023,13,0,0,58.0,48.0,59.0,78.0,60.285714285714285,64.14285714285714,14.465064646868745,0,0.21428571428571427
2023-07-14,SKU001,99,1,20,80.0,4,7,2023,14,0,0,76.0,41.0,78.0,80.0,64.28571428571429,65.35714285714286,14.372592966177875,0,0.21428571428571427
2023-07-15,SKU001,86,1,15,85.0,5,7,2023,15,1,0,99.0,81.0,85.0,136.0,72.57142857142857,66.85714285714286,15.393257645877911,0,0.21428571428571427
2023-07-16,SKU001,86,0,0,100.0,6,7,2023,16,1,0,86.0,77.0,79.0,62.0,73.28571428571429,66.92857142857143,15.955294687702464,1,0.21428571428571427
2023-07-17,SKU001,63,0,0,100.0,0,7,2023,17,0,0,86.0,61.0,65.0,42.0,74.57142857142857,67.42857142857143,16.651898218693034,2,0.21428571428571427
2023-07-18,SKU001,70,0,0,100.0,1,7,2023,18,0,0,63.0,56.0,68.0,57.0,74.85714285714286,67.28571428571429,16.395411669412937,3,0.21428571428571427
2023-07-19,SKU001,43,0,0,100.0,2,7,2023,19,0,0,70.0,58.0,42.0,51.0,76.85714285714286,67.42857142857143,14.450243036347933,4,0.21428571428571427
2023-07-20,SKU001,71,0,0,100.0,3,7,2023,20,0,0,43.0,76.0,48.0,70.0,74.71428571428571,67.5,18.309508328682487,5,0.21428571428571427
2023-07-21,SKU001,63,0,0,100.0,4,7,2023,21,0,0,71.0,99.0,41.0,40.0,74.0,69.14285714285714,18.348478592697123,6,0.21428571428571427
2023-07-22,SKU001,82,0,0,100.0,5,7,2023,22,1,0,63.0,86.0,81.0,85.0,68.85714285714286,70.71428571428571,14.89327109165483,7,0.21428571428571427
2023-07-23,SKU001,80,0,0,100.0,6,7,2023,23,1,0,82.0,86.0,77.0,89.0,68.28571428571429,70.78571428571429,14.185841365181442,8,0.21428571428571427
2023-07-24,SKU001,74,0,0,100.0,0,7,2023,24,0,0,80.0,63.0,61.0,67.0,67.42857142857143,71.0,13.074875944053105,9,0.21428571428571427
2023-07-25,SKU001,51,0,0,100.0,1,7,2023,25,0,0,74.0,70.0,56.0,41.0,69.0,71.92857142857143,13.11487704860391,10,0.21428571428571427
2023-07-26,SKU001,72,0,0,100.0,2,7,2023,26,0,0,51.0,43.0,58.0,68.0,66.28571428571429,71.57142857142857,14.738999126063232,11,0.21428571428571427
2023-07-27,SKU001,67,1,15,85.0,3,7,2023,27,0,0,72.0,71.0,76.0,59.0,70.42857142857143,72.57142857142857,10.59649537751572,11,0.21428571428571427
2023-07-28,SKU001,64,1,20,80.0,4,7,2023,28,0,0,67.0,63.0,99.0,78.0,69.85714285714286,71.92857142857143,10.668154658117844,11,0.21428571428571427
2023-07-29,SKU001,113,1,20,80.0,5,7,2023,29,1,0,64.0,82.0,86.0,85.0,70.0,69.42857142857143,10.567244989431462,11,0.21428571428571427
2023-07-30,SKU001,80,0,0,100.0,6,7,2023,30,1,0,113.0,80.0,86.0,79.0,74.42857142857143,71.35714285714286,19.311975066066623,12,0.21428571428571427
2023-07-31,SKU001,86,0,0,100.0,0,7,2023,31,0,0,80.0,74.0,63.0,65.0,74.42857142857143,70.92857142857143,19.311975066066623,13,0.21428571428571427
2023-08-01,SKU001,59,0,0,100.0,1,8,2023,1,0,0,86.0,51.0,70.0,68.0,76.14285714285714,72.57142857142857,19.79417903853357,0,0.21428571428571427
2023-08-02,SKU001,53,0,0,100.0,2,8,2023,2,0,0,59.0,72.0,43.0,42.0,77.28571428571429,71.78571428571429,18.27306109836992,1,0.21428571428571427
2023-08-03,SKU001,58,0,0,100.0,3,8,2023,3,0,0,53.0,67.0,71.0,48.0,74.57142857142857,72.5,20.46832628605424,2,0.21428571428571427
2023-08-04,SKU001,82,0,0,100.0,4,8,2023,4,0,0,58.0,64.0,63.0,41.0,73.28571428571429,71.57142857142857,21.289389264093348,3,0.21428571428571427
2023-08-05,SKU001,67,0,0,100.0,5,8,2023,5,1,0,82.0,113.0,82.0,81.0,75.85714285714286,72.92857142857143,21.066787220872616,4,0.21428571428571427
2023-08-06,SKU001,72,0,0,100.0,6,8,2023,6,1,0,67.0,80.0,80.0,77.0,69.28571428571429,71.85714285714286,13.288018233409616,5,0.21428571428571427
2023-08-07,SKU001,52,0,0,100.0,0,8,2023,7,0,0,72.0,86.0,74.0,61.0,68.14285714285714,71.28571428571429,12.535663410560089,6,0.21428571428571427
2023-08-08,SKU001,58,0,0,100.0,1,8,2023,8,0,0,52.0,59.0,51.0,56.0,63.285714285714285,69.71428571428571,10.95010328283526,7,0.21428571428571427
2023-08-09,SKU001,82,0,0,100.0,2,8,2023,9,0,0,58.0,53.0,72.0,58.0,63.142857142857146,70.21428571428571,11.021623767675436,8,0.21428571428571427
2023-08-10,SKU001,82,1,10,90.0,3,8,2023,10,0,0,82.0,58.0,67.0,76.0,67.28571428571429,70.92857142857143,11.982129550769614,8,0.21428571428571427
2023-08-11,SKU001,120,1,15,85.0,4,8,2023,11,0,0,82.0,82.0,64.0,99.0,70.71428571428571,72.0,12.31143487053506,8,0.21428571428571427
2023-08-12,SKU001,110,1,10,90.0,5,8,2023,12,1,0,120.0,67.0,113.0,86.0,76.14285714285714,76.0,22.378773956799378,8,0.21428571428571427
2023-08-13,SKU001,104,0,0,100.0,6,8,2023,13,1,0,110.0,72.0,80.0,86.0,82.28571428571429,75.78571428571429,25.17746535902215,9,0.21428571428571427
2023-08-14,SKU001,75,0,0,100.0,0,8,2023,14,0,0,104.0,52.0,86.0,63.0,86.85714285714286,77.5,25.893554998805964,10,0.21428571428571427
2023-08-15,SKU001,75,0,0,100.0,1,8,2023,15,0,0,75.0,58.0,59.0,70.0,90.14285714285714,76.71428571428571,21.881716655909855,11,0.21428571428571427
2023-08-16,SKU001,104,0,0,100.0,2,8,2023,16,0,0,75.0,82.0,53.0,43.0,92.57142857142857,77.85714285714286,18.383481197868374,12,0.21428571428571427
2023-08-17,SKU001,58,0,0,100.0,3,8,2023,17,0,0,104.0,82.0,58.0,71.0,95.71428571428571,81.5,18.154102251872107,13,0.21428571428571427
2023-08-18,SKU001,76,0,0,100.0,4,8,2023,18,0,0,58.0,120.0,82.0,63.0,92.28571428571429,81.5,22.837938360794034,0,0.21428571428571427
2023-08-19,SKU001,59,0,0,100.0,5,8,2023,19,1,0,76.0,110.0,67.0,82.0,86.0,81.07142857142857,19.790570145063157,1,0.21428571428571427
2023-08-20,SKU001,105,0,0,100.0,6,8,2023,20,1,0,59.0,104.0,72.0,80.0,78.71428571428571,80.5,18.847761013926654,2,0.21428571428571427
2023-08-21,SKU001,52,0,0,100.0,0,8,2023,21,0,0,105.0,75.0,52.0,74.0,78.85714285714286,82.85714285714286,19.07379154257281,3,0.21428571428571427
2023-08-22,SKU001,88,0,0,100.0,1,8,2023,22,0,0,52.0,75.0,58.0,51.0,75.57142857142857,82.85714285714286,21.655308378140887,4,0.21428571428571427
2023-08-23,SKU001,83,0,0,100.0,2,8,2023,23,0,0,88.0,104.0,82.0,72.0,77.42857142857143,85.0,22.14992206801292,5,0.21428571428571427
2023-08-24,SKU001,92,1,20,80.0,3,8,2023,24,0,0,83.0,58.0,82.0,67.0,74.42857142857143,85.07142857142857,19.17339426442396,5,0.21428571428571427
2023-08-25,SKU001,118,1,10,90.0,4,8,2023,25,0,0,92.0,76.0,120.0,64.0,79.28571428571429,85.78571428571429,18.616428996223384,5,0.21428571428571427
2023-08-26,SKU001,153,1,15,85.0,5,8,2023,26,1,0,118.0,59.0,110.0,113.0,85.28571428571429,85.64285714285714,23.50683791094471,5,0.21428571428571427
2023-08-27,SKU001,92,0,0,100.0,6,8,2023,27,1,0,153.0,105.0,104.0,80.0,98.71428571428571,88.71428571428571,31.483933922527772,6,0.21428571428571427
2023-08-28,SKU001,61,0,0,100.0,0,8,2023,28,0,0,92.0,52.0,75.0,86.0,96.85714285714286,87.85714285714286,31.434739654446908,7,0.21428571428571427
2023-08-29,SKU001,72,0,0,100.0,1,8,2023,29,0,0,61.0,88.0,75.0,59.0,98.14285714285714,86.85714285714286,29.41331088372842,8,0.21428571428571427
2023-08-30,SKU001,79,0,0,100.0,2,8,2023,30,0,0,72.0,83.0,104.0,53.0,95.85714285714286,86.64285714285714,30.916169293907085,9,0.21428571428571427
2023-08-31,SKU001,58,0,0,100.0,3,8,2023,31,0,0,79.0,92.0,58.0,58.0,95.28571428571429,84.85714285714286,31.228802334353055,10,0.21428571428571427
2023-09-01,SKU001,67,0,0,100.0,4,9,2023,1,0,0,58.0,118.0,76.0,82.0,90.42857142857143,84.85714285714286,34.31645447331421,11,0.21428571428571427
2023-09-02,SKU001,111,0,0,100.0,5,9,2023,2,1,0,67.0,153.0,59.0,67.0,83.14285714285714,84.21428571428571,32.87059765924844,12,0.21428571428571427
2023-09-03,SKU001,101,0,0,100.0,6,9,2023,3,1,0,111.0,92.0,105.0,72.0,77.14285714285714,87.92857142857143,18.82753808856029,13,0.21428571428571427
2023-09-04,SKU001,87,0,0,100.0,0,9,2023,4,0,0,101.0,61.0,52.0,52.0,78.42857142857143,87.64285714285714,20.263737256958443,0,0.21428571428571427
2023-09-05,SKU001,84,0,0,100.0,1,9,2023,5,0,0,87.0,72.0,88.0,58.0,82.14285714285714,90.14285714285714,18.871747591117668,1,0.21428571428571427
2023-09-06,SKU001,64,0,0,100.0,2,9,2023,6,0,0,84.0,79.0,83.0,82.0,83.85714285714286,89.85714285714286,18.33419911375612,2,0.21428571428571427
2023-09-07,SKU001,91,1,10,90.0,3,9,2023,7,0,0,64.0,58.0,92.0,82.0,81.71428571428571,88.5,19.813415368669453,2,0.21428571428571427
2023-09-08,SKU001,86,1,10,90.0,4,9,2023,8,0,0,91.0,67.0,118.0,120.0,86.42857142857143,88.42857142857143,16.949504838953644,2,0.21428571428571427
2023-09-09,SKU001,130,1,10,90.0,5,9,2023,9,1,0,86.0,111.0,153.0,110.0,89.14285714285714,86.14285714285714,14.690456895873686,2,0.21428571428571427
2023-09-10,SKU001,94,0,0,100.0,6,9,2023,10,1,0,130.0,101.0,92.0,104.0,91.85714285714286,84.5,20.144714537801796,3,0.21428571428571427
2023-09-11,SKU001,59,0,0,100.0,0,9,2023,11,0,0,94.0,87.0,61.0,75.0,90.85714285714286,84.64285714285714,19.785757263147385,4,0.21428571428571427
2023-09-12,SKU001,45,0,0,100.0,1,9,2023,12,0,0,59.0,84.0,72.0,75.0,86.85714285714286,84.5,23.226626756293932,5,0.21428571428571427
2023-09-13,SKU001,64,0,0,100.0,2,9,2023,13,0,0,45.0,64.0,79.0,104.0,81.28571428571429,82.57142857142857,28.176315619767607,6,0.21428571428571427
2023-09-14,SKU001,75,0,0,100.0,3,9,2023,14,0,0,64.0,91.0,58.0,58.0,81.28571428571429,81.5,28.176315619767607,7,0.21428571428571427
2023-09-15,SKU001,45,0,0,100.0,4,9,2023,15,0,0,75.0,86.0,67.0,76.0,79.0,82.71428571428571,27.904599381941765,8,0.21428571428571427
2023-09-16,SKU001,58,0,0,100.0,5,9,2023,16,1,0,45.0,130.0,111.0,59.0,73.14285714285714,81.14285714285714,30.383266071027563,9,0.21428571428571427
2023-09-17,SKU001,73,0,0,100.0,6,9,2023,17,1,0,58.0,94.0,101.0,105.0,62.857142857142854,77.35714285714286,17.295746793441847,10,0.21428571428571427
2023-09-18,SKU001,71,0,0,100.0,0,9,2023,18,0,0,73.0,59.0,87.0,52.0,59.857142857142854,75.35714285714286,12.005950905399112,11,0.21428571428571427
2023-09-19,SKU001,67,0,0,100.0,1,9,2023,19,0,0,71.0,45.0,84.0,88.0,61.57142857142857,74.21428571428571,12.699831269970126,12,0.21428571428571427
2023-09-20,SKU001,54,0,0,100.0,2,9,2023,20,0,0,67.0,64.0,64.0,83.0,64.71428571428571,73.0,10.43574443462271,13,0.21428571428571427
2023-09-21,SKU001,89,1,25,75.0,3,9,2023,21,0,0,54.0,75.0,91.0,92.0,63.285714285714285,72.28571428571429,11.205865810878933,13,0.21428571428571427
2023-09-22,SKU001,95,1,10,90.0,4,9,2023,22,0,0,89.0,45.0,86.0,118.0,65.28571428571429,72.14285714285714,14.430457208213891,13,0.21428571428571427
2023-09-23,SKU001,128,1,10,90.0,5,9,2023,23,1,0,95.0,58.0,130.0,153.0,72.42857142857143,72.78571428571429,15.075997953227235,13,0.21428571428571427
2023-09-24,SKU001,82,0,0,100.0,6,9,2023,24,1,0,128.0,73.0,94.0,92.0,82.42857142857143,72.64285714285714,24.302655155744727,0,0.21428571428571427
2023-09-25,SKU001,82,0,0,100.0,0,9,2023,25,0,0,82.0,71.0,59.0,61.0,83.71428571428571,71.78571428571429,23.9563094383246,1,0.21428571428571427
2023-09-26,SKU001,86,0,0,100.0,1,9,2023,26,0,0,82.0,67.0,45.0,72.0,85.28571428571429,73.42857142857143,23.336054263123124,2,0.21428571428571427
2023-09-27,SKU001,101,0,0,100.0,2,9,2023,27,0,0,86.0,54.0,64.0,79.0,88.0,76.35714285714286,21.91650823770365,3,0.21428571428571427
2023-09-28,SKU001,71,0,0,100.0,3,9,2023,28,0,0,101.0,89.0,75.0,58.0,94.71428571428571,79.0,16.224613870231053,4,0.21428571428571427
2023-09-29,SKU001,58,0,0,100.0,4,9,2023,29,0,0,71.0,95.0,45.0,67.0,92.14285714285714,78.71428571428571,18.542101386022093,5,0.21428571428571427
2023-09-30,SKU001,70,0,0,100.0,5,9,2023,30,1,0,58.0,128.0,58.0,111.0,86.85714285714286,79.64285714285714,22.453125776667616,6,0.21428571428571427
2023-10-01,SKU001,111,0,0,100.0,6,10,2023,1,1,0,70.0,82.0,73.0,101.0,78.57142857142857,80.5,13.75811448875581,7,0.21428571428571427
2023-10-02,SKU001,58,0,0,100.0,0,10,2023,2,0,0,111.0,82.0,71.0,87.0,82.71428571428571,83.21428571428571,18.50868521995625,8,0.21428571428571427
2023-10-03,SKU001,89,0,0,100.0,1,10,2023,3,0,0,58.0,86.0,67.0,84.0,79.28571428571429,82.28571428571429,20.750215145184082,9,0.21428571428571427
2023-10-04,SKU001,69,0,0,100.0,2,10,2023,4,0,0,89.0,101.0,54.0,64.0,79.71428571428571,83.85714285714286,20.942097043310323,10,0.21428571428571427
2023-10-05,SKU001,98,1,10,90.0,3,10,2023,5,0,0,69.0,71.0,89.0,91.0,75.14285714285714,84.92857142857143,18.915853768982306,10,0.21428571428571427
2023-10-06,SKU001,123,1,20,80.0,4,10,2023,6,0,0,98.0,58.0,95.0,86.0,79.0,85.57142857142857,20.607442021431602,10,0.21428571428571427
2023-10-07,SKU001,166,1,25,75.0,5,10,2023,7,1,0,123.0,70.0,128.0,130.0,88.28571428571429,87.57142857142857,23.942391176281735,10,0.21428571428571427
2023-10-08,SKU001,79,0,0,100.0,6,10,2023,8,1,0,166.0,111.0,82.0,94.0,102.0,90.28571428571429,36.120169803956685,11,0.21428571428571427
2023-10-09,SKU001,60,0,0,100.0,0,10,2023,9,0,0,79.0,58.0,82.0,59.0,97.42857142857143,90.07142857142857,36.80967781647075,12,0.21428571428571427
2023-10-10,SKU001,85,0,0,100.0,1,10,2023,10,0,0,60.0,89.0,86.0,45.0,97.71428571428571,88.5,36.45871768504884,13,0.21428571428571427
2023-10-11,SKU001,75,0,0,100.0,2,10,2023,11,0,0,85.0,69.0,101.0,64.0,97.14285714285714,88.42857142857143,36.64891345105411,0,0.21428571428571427
2023-10-12,SKU001,52,0,0,100.0,3,10,2023,12,0,0,75.0,98.0,71.0,75.0,98.0,86.57142857142857,35.94440151122283,1,0.21428571428571427
2023-10-13,SKU001,58,0,0,100.0,4,10,2023,13,0,0,52.0,123.0,58.0,45.0,91.42857142857143,85.21428571428571,39.928507538921515,2,0.21428571428571427
2023-10-14,SKU001,83,0,0,100.0,5,10,2023,14,1,0,58.0,166.0,70.0,58.0,82.14285714285714,85.21428571428571,38.90770519845037,3,0.21428571428571427
2023-10-15,SKU001,66,0,0,100.0,6,10,2023,15,1,0,83.0,79.0,111.0,73.0,70.28571428571429,86.14285714285714,13.338094388058614,4,0.21428571428571427
2023-10-16,SKU001,89,0,0,100.0,0,10,2023,16,0,0,66.0,60.0,58.0,71.0,68.42857142857143,82.92857142857143,12.817398889233072,5,0.21428571428571427
2023-10-17,SKU001,81,0,0,100.0,1,10,2023,17,0,0,89.0,85.0,89.0,67.0,72.57142857142857,85.14285714285714,14.24613564979569,6,0.21428571428571427
2023-10-18,SKU001,87,0,0,100.0,2,10,2023,18,0,0,81.0,75.0,69.0,54.0,72.0,84.57142857142857,13.735598518690965,7,0.21428571428571427
2023-10-19,SKU001,112,1,20,80.0,3,10,2023,19,0,0,87.0,52.0,98.0,89.0,73.71428571428571,85.85714285714286,14.87407460106658,7,0.21428571428571427
2023-10-20,SKU001,105,1,25,75.0,4,10,2023,20,0,0,112.0,58.0,123.0,95.0,82.28571428571429,86.85714285714286,17.356212007177533,7,0.21428571428571427
2023-10-21,SKU001,142,1,20,80.0,5,10,2023,21,1,0,105.0,83.0,166.0,128.0,89.0,85.57142857142857,15.373136743466876,7,0.21428571428571427
2023-10-22,SKU001,85,0,0,100.0,6,10,2023,22,1,0,142.0,66.0,79.0,82.0,97.42857142857143,83.85714285714286,24.811671600660954,8,0.21428571428571427
2023-10-23,SKU001,106,0,0,100.0,0,10,2023,23,0,0,85.0,89.0,60.0,82.0,100.14285714285714,84.28571428571429,21.63660918773676,9,0.21428571428571427
2023-10-24,SKU001,85,0,0,100.0,1,10,2023,24,0,0,106.0,81.0,85.0,86.0,102.57142857142857,87.57142857142857,21.1254754807013,10,0.21428571428571427
2023-10-25,SKU001,55,0,0,100.0,2,10,2023,25,0,0,85.0,87.0,75.0,101.0,103.14285714285714,87.57142857142857,20.489253861708125,11,0.21428571428571427
2023-10-26,SKU001,96,0,0,100.0,3,10,2023,26,0,0,55.0,112.0,52.0,71.0,98.57142857142857,86.14285714285714,27.171413549642793,12,0.21428571428571427
2023-10-27,SKU001,60,0,0,100.0,4,10,2023,27,0,0,96.0,105.0,58.0,58.0,96.28571428571429,89.28571428571429,26.518636753010004,13,0.21428571428571427
2023-10-28,SKU001,84,0,0,100.0,5,10,2023,28,1,0,60.0,142.0,83.0,70.0,89.85714285714286,89.42857142857143,29.356592510193032,0,0.21428571428571427
2023-10-29,SKU001,101,0,0,100.0,6,10,2023,29,1,0,84.0,85.0,66.0,111.0,81.57142857142857,89.5,18.283482006601265,1,0.21428571428571427
2023-10-30,SKU001,104,0,0,100.0,0,10,2023,30,0,0,101.0,106.0,89.0,58.0,83.85714285714286,92.0,19.726704163211224,2,0.21428571428571427
2023-10-31,SKU001,48,0,0,100.0,1,10,2023,31,0,0,104.0,85.0,81.0,89.0,83.57142857142857,93.07142857142857,19.363687173479615,3,0.21428571428571427
2023-11-01,SKU001,44,0,0,100.0,2,11,2023,1,0,0,48.0,55.0,87.0,69.0,78.28571428571429,90.71428571428571,23.513926977533117,4,0.21428571428571427
2023-11-02,SKU001,94,1,20,80.0,3,11,2023,2,0,0,44.0,96.0,112.0,98.0,76.71428571428571,87.64285714285714,25.60412913128323,4,0.21428571428571427
2023-11-03,SKU001,86,1,25,75.0,4,11,2023,3,0,0,94.0,60.0,105.0,123.0,76.42857142857143,86.35714285714286,25.36307777628165,4,0.21428571428571427
2023-11-04,SKU001,107,1,25,75.0,5,11,2023,4,1,0,86.0,84.0,142.0,166.0,80.14285714285714,85.0,24.44332609274336,4,0.21428571428571427
2023-11-05,SKU001,76,0,0,100.0,6,11,2023,5,1,0,107.0,101.0,85.0,79.0,83.42857142857143,82.5,26.506962248040523,5,0.21428571428571427
2023-11-06,SKU001,87,0,0,100.0,0,11,2023,6,0,0,76.0,104.0,106.0,60.0,79.85714285714286,81.85714285714286,25.406223459542122,6,0.21428571428571427
2023-11-07,SKU001,96,0,0,100.0,1,11,2023,7,0,0,87.0,48.0,85.0,85.0,77.42857142857143,80.5,23.451063535634777,7,0.21428571428571427
2023-11-08,SKU001,85,0,0,100.0,2,11,2023,8,0,0,96.0,44.0,55.0,75.0,84.28571428571429,81.28571428571429,20.204902752502743,8,0.21428571428571427
2023-11-09,SKU001,70,0,0,100.0,3,11,2023,9,0,0,85.0,94.0,96.0,52.0,90.14285714285714,83.42857142857143,9.889869756954397,9,0.21428571428571427
2023-11-10,SKU001,66,0,0,100.0,4,11,2023,10,0,0,70.0,86.0,60.0,58.0,86.71428571428571,81.57142857142857,12.216304483684617,10,0.21428571428571427
2023-11-11,SKU001,98,0,0,100.0,5,11,2023,11,1,0,66.0,107.0,84.0,83.0,83.85714285714286,82.0,14.530755559944392,11,0.21428571428571427
2023-11-12,SKU001,107,0,0,100.0,6,11,2023,12,1,0,98.0,76.0,101.0,66.0,82.57142857142857,83.0,12.380860805522047,12,0.21428571428571427
2023-11-13,SKU001,95,0,0,100.0,0,11,2023,13,0,0,107.0,87.0,104.0,89.0,87.0,83.42857142857143,14.922019523732843,13,0.21428571428571427
2023-11-14,SKU001,69,0,0,100.0,1,11,2023,14,0,0,95.0,96.0,48.0,81.0,88.14285714285714,82.78571428571429,15.225292240529285,0,0.21428571428571427
2023-11-15,SKU001,76,0,0,100.0,2,11,2023,15,0,0,69.0,85.0,44.0,87.0,84.28571428571429,84.28571428571429,16.28613199130146,1,0.21428571428571427
2023-11-16,SKU001,65,1,20,80.0,3,11,2023,16,0,0,76.0,70.0,94.0,112.0,83.0,86.57142857142857,16.573070526208,1,0.21428571428571427
2023-11-17,SKU001,99,1,20,80.0,4,11,2023,17,0,0,65.0,66.0,86.0,105.0,82.28571428571429,84.5,17.317758570460544,1,0.21428571428571427
2023-11-18,SKU001,122,1,15,85.0,5,11,2023,18,1,0,99.0,98.0,107.0,142.0,87.0,85.42857142857143,16.6232768530555,1,0.21428571428571427
2023-11-19,SKU001,105,0,0,100.0,6,11,2023,19,1,0,122.0,107.0,76.0,85.0,90.42857142857143,86.5,21.133363376875078,2,0.21428571428571427
2023-11-20,SKU001,88,0,0,100.0,0,11,2023,20,0,0,105.0,95.0,87.0,106.0,90.14285714285714,88.57142857142857,20.884033545818067,3,0.21428571428571427
